,user,movie
36421,19,18187
56846,1426,21372
54333,754,1647
54000,3575,6407
9443,1860,12012
26824,922,2017
46724,19,6962
12817,1132,37
745,3344,1442
5064,719,3947
45322,257,10047
44526,1041,14552
44443,1041,5057
372,873,24252
57286,1188,4657
26466,411,2707
51239,866,337
21754,1153,4042
33043,376,35152
49354,2217,3272
49936,2686,18567
45823,530,4532
59859,2812,13777
38937,614,5112
38349,446,15672
5118,271,2997
3881,712,1667
46416,810,1742
43626,404,12457
41591,82,44022
54899,2616,2107
26397,635,37307
40862,1125,13947
23254,2378,5577
7205,1671,7827
42517,1426,37417
39906,1111,5162
21691,2525,2217
41774,1216,31152
46015,383,5967
58049,768,10707
42973,2161,2752
45289,313,9802
13046,1258,5247
47792,712,12077
20714,684,21022
28305,747,4092
16185,1398,1532
54732,922,11442
36041,908,12252
4533,2875,1842
41337,1104,19212
25625,82,23472
35955,1426,28472
41875,698,4702
40278,2553,28437
26491,971,27242
8117,1237,16017
15142,4695,967
2059,4149,102
1128,2371,692
58670,2175,417
49065,306,1412
59328,1307,2012
28920,1629,14687
20143,3323,3797
1144,3505,1232
15893,1230,402
26100,2350,6552
58403,3190,8017
51489,810,4257
15485,82,21762
5370,1083,3367
24586,19,1802
35942,2077,39127
42187,3190,10497
6567,1426,25647
25054,278,1107
45762,922,37
22375,3393,1012
18659,1531,4407
42510,1440,28627
42067,4191,29557
7429,635,13792
23100,2238,4372
58858,2875,2372
50608,1041,5582
18118,3673,1502
40965,747,11982
4161,698,1782
4419,152,3917
54964,1713,13092
52387,789,1842
42460,481,3517
44537,355,842
35689,635,7957
15148,1895,15517
36211,2140,12157
47568,1349,1182
53010,285,2727
46879,705,23332
42534,2385,35307
27992,82,3757
4584,341,4512
15459,75,11232
22009,1825,567
34164,2021,9897
12432,404,14077
39396,383,10977
36492,2126,2887
18163,684,11547
44499,3351,52
58824,915,12047
14481,4317,3532
29104,635,38527
46296,4086,5817
11726,201,1442
30951,768,3862
31749,1286,18357
59078,1153,11667
53300,96,3927
1662,2217,8042
51687,404,23412
16708,894,927
25843,2301,10177
55654,2749,822
11188,2301,1112
5011,474,26202
47497,1587,1637
24206,1300,2717
26867,474,6627
42798,3946,11097
29163,1727,12362
41286,747,1092
55639,922,8167
39306,3176,6122
13929,3617,1672
25028,2021,9392
15254,537,297
36068,264,7097
23272,1797,2342
23838,12,15112
31256,4233,5002
15041,82,15882
12319,446,9997
50243,2280,6057
32536,404,2042
44274,740,122
20098,1468,10557
52463,3225,3072
15026,1636,6077
10807,404,18892
21117,404,32267
26542,229,2502
2170,89,32772
5986,334,9022
40818,152,622
29295,222,12027
57541,2245,15432
33517,152,9047
47433,992,692
3999,698,1212
30663,1902,642
50065,3960,10617
10340,320,21682
21658,320,42327
47237,2938,8282
23295,1755,22497
33843,614,3797
47439,2770,1982
3517,2525,952
26819,201,10717
2330,964,907
13702,1111,3472
53525,187,12662
49076,1720,14767
30011,1398,4497
9524,614,19857
32787,572,42887
3973,4415,7607
56686,82,21562
35331,397,8667
2876,1468,30607
47346,96,2692
11972,1006,6812
43302,1405,11247
39124,2035,19832
54577,236,5807
17911,3708,28352
26903,3351,39342
37414,75,12717
27416,187,3122
2123,75,22632
16304,2119,402
51401,1209,7667
22202,4408,11322
55949,2231,28507
45635,2280,5102
56697,1216,1772
24934,992,642
27018,838,10182
34689,404,5282
9183,1650,10452
1019,4527,11537
59171,3750,952
58666,3911,1912
44818,4142,9652
21766,565,872
25994,82,11627
19556,1230,43327
51539,3155,2562
28524,873,14502
31125,922,6682
17777,964,2727
18065,684,4862
7150,2560,19217
4872,957,2052
39407,1531,14882
40692,2371,4642
58180,747,8442
28898,810,1352
2179,1748,7272
17530,201,7022
22468,1391,18467
2573,747,12457
14212,1153,1512
331,3218,1427
22014,1300,1657
17825,390,362
54702,4044,952
16601,173,2202
50027,831,2132
35830,1202,6592
23816,2756,4442
45219,1356,5112
7706,2189,26222
18679,3652,417
22028,75,1347
40620,180,12842
21798,2294,7232
44045,2868,7037
23189,1146,6092
11280,1895,6157
28652,96,13317
6543,292,5752
10109,2861,4367
31127,2798,8882
58687,75,417
26311,425,3647
47773,12,5017
30936,761,29407
11789,607,1412
41965,663,7262
26562,75,12397
41122,2903,1052
8813,124,6757
48300,3757,182
657,4030,35087
37960,2077,24532
30621,1174,4612
52200,1440,9427
18768,2140,4082
45672,4030,7377
36007,677,1407
527,264,2092
15848,1111,502
44344,2385,9717
40325,740,1342
4394,2840,1037
1058,2378,5522
11148,670,1842
15499,530,37
28180,481,20027
36290,3981,792
17694,404,132
2501,383,23912
24779,719,3177
47882,3309,192
11598,173,5907
32642,2245,4562
11679,677,42472
31928,1496,237
31254,2392,3902
12356,404,5837
139,810,927
38084,3568,927
24261,873,43537
9034,1174,5807
46419,3708,6137
57207,481,35627
52184,1258,15632
5567,26,22
36486,1139,9467
16504,803,4182
42583,1251,2817
52216,2245,3397
45010,2098,7062
34488,635,1547
29211,698,1447
21179,82,4482
11925,418,2417
25290,3309,617
6781,2385,20997
8488,180,14992
11874,698,3457
52925,82,5647
17096,313,22972
35670,1923,6537
54272,40,3277
51148,1657,1367
21132,271,132
46747,4296,432
861,285,19042
59777,75,19172
57899,3477,927
23173,320,19942
55896,824,2362
2153,2287,2217
47695,89,3822
21775,1909,3367
2900,1440,12887
43596,2126,3097
24832,2511,5787
34210,565,1192
54247,4310,4862
28914,1258,4327
50058,1174,5282
3288,320,7042
16311,2154,1007
55688,124,177
13140,530,642
37455,383,2492
29789,82,29862
36538,2042,337
4607,1559,8397
12759,3813,16247
25973,2770,8217
49137,383,2367
52251,383,16187
57011,404,11277
935,1300,16117
7639,621,6152
53391,1608,6182
59039,285,11587
25405,1041,13332
15460,1006,927
36825,747,22462
54772,1468,28072
43433,1419,13052
24800,544,3762
45549,390,42177
942,278,7037
44360,1321,832
10728,1069,35342
29544,810,9337
3094,264,7167
39066,922,8352
19746,1468,18637
4613,1734,12592
42827,75,1682
28210,1468,30427
8431,1237,11437
33157,2140,4637
48262,481,7337
2347,3176,592
52314,40,26317
23438,558,10177
48033,530,21667
42375,3302,8862
25456,2525,1957
46876,404,11887
29782,1146,9557
50063,873,12577
53353,2735,11867
47179,1440,24937
42098,2245,7097
33309,1559,3492
54122,3925,1752
28585,894,22712
40684,1888,427
59063,271,5817
51975,124,4532
19459,1440,697
38667,2350,4282
44545,2210,5407
34177,404,52
4565,397,597
32791,803,8397
16813,173,8647
55832,2693,822
57397,1202,3417
8686,222,12107
9274,82,19172
13145,1825,19042
51027,2910,4097
26609,2616,26957
43003,117,1887
58552,2924,27057
9513,1097,11572
41503,264,13347
34660,3561,21927
19639,677,2377
7219,222,5027
52446,1349,38142
41929,2357,8387
58770,3379,13997
35807,1139,402
32589,1328,2082
57620,1034,1472
22740,1615,6512
45207,4513,6122
34233,1433,1982
27196,299,5587
29819,544,697
1588,173,14387
57601,82,1902
16677,3617,6952
57796,180,4392
6353,3701,1412
14127,3323,3842
30034,684,22962
17549,271,10282
19627,1328,4522
38532,873,14567
51249,2196,11737
12686,208,4517
14731,2525,1817
42041,152,967
19058,922,11737
4108,173,4562
33351,383,8302
3122,1524,612
55877,2644,9167
58039,82,40587
39227,1111,6437
11048,397,417
424,1426,5427
51924,754,10342
21311,3757,777
27274,3463,582
37067,131,1927
3833,96,1182
47057,1741,11532
31089,82,33237
7795,320,32567
14207,89,2557
56892,908,8642
52478,712,11737
41962,1027,4097
3898,3561,552
37037,1440,3307
43680,61,1632
46103,1405,10277
57059,222,5597
8747,1559,1367
57998,1251,6962
10601,1426,16187
21945,75,17662
58648,474,662
10978,1069,1567
38563,103,8397
43293,1174,2822
47440,908,3862
40466,873,16042
57513,446,14117
44625,2427,8477
5620,1174,18427
6753,467,3057
46677,621,9047
50155,124,12892
37882,89,567
42532,1566,4727
47492,1433,2732
14402,635,26237
21323,2021,2827
6307,1426,12662
15754,1531,2357
31700,481,16082
48166,936,3757
7759,82,41892
5039,579,3757
7140,3519,5062
16625,614,6582
18606,1034,13067
49516,2770,2697
44727,376,22257
2902,1825,502
55623,3596,8377
6047,110,82
1419,481,10957
3410,1041,9247
468,1475,5587
13038,1895,8322
40652,1013,2707
56008,292,23252
32876,2084,27
31746,271,31667
13105,3708,10732
54656,1041,3952
43488,3568,2857
5961,89,12592
25735,712,5002
18370,3071,4447
29330,1741,1907
31233,404,13472
40031,2735,12107
45399,89,2202
40631,1580,4157
13376,75,9077
23810,1167,1217
24450,4408,1307
15554,383,27
2685,271,16837
24236,3078,3037
10369,3505,592
37381,285,7767
36765,180,4082
15917,82,26462
42247,901,4907
37346,1111,1052
56824,1426,8737
2683,180,112
36875,376,3057
45665,2826,4327
23970,1783,1672
34624,3477,9552
22766,1426,27142
39736,698,1802
26558,2826,4517
14367,530,2347
51887,2161,4162
39684,782,40002
40842,271,882
40189,264,22117
32829,3148,927
12960,1468,9157
49970,1125,5832
53781,404,13787
13231,61,987
25612,1531,2827
55603,1328,20057
20638,75,802
7217,2315,29632
55256,1328,22787
27386,3428,1027
16275,2357,3082
28263,75,13052
40998,656,4297
11339,621,6387
59940,264,16172
39800,1244,15237
53592,2287,11807
18319,180,13347
56397,418,8117
37563,1244,5647
36480,915,3622
22730,1174,14892
45607,1545,6482
23381,3988,2727
5202,1769,3072
34983,299,8042
55439,677,1052
21605,607,16187
20578,838,2342
9837,712,4792
29202,82,26472
41572,607,1407
36748,3554,9402
55003,1783,16352
56256,306,15727
39206,208,882
10191,4037,2947
38821,2756,942
44704,810,19672
56911,61,13422
59671,1153,13487
46309,3323,2817
5565,1748,4657
20804,453,7152
50225,565,33852
27203,1734,6152
8256,705,12217
47699,971,3907
12771,208,5587
13774,201,6422
7427,222,5297
24317,2315,16537
43236,2259,3527
25548,3561,3852
22436,1209,3762
47156,383,14612
10233,152,2082
53699,264,1572
46020,432,8057
57347,642,3307
28650,1055,582
6192,558,6812
29129,3120,20382
47538,1104,3897
47710,845,2017
25127,2644,1457
53924,418,7297
14678,2210,6832
18775,1006,23237
49698,257,6737
38853,782,6627
25555,2049,9202
21626,481,10177
31084,460,10002
33482,404,31017
45243,446,20732
13900,2931,1257
42877,2868,2212
6691,2763,9007
46141,1615,102
46989,3883,6647
47250,614,2192
41081,173,722
5680,376,1917
15392,194,18382
6216,4555,9672
55246,124,6237
31892,2217,16682
37461,4625,2242
15359,222,19757
49929,1125,6042
31523,320,22052
44878,2385,21277
31264,1510,1232
18281,873,2747
29175,2742,837
46058,3498,15167
15480,75,11937
23445,4408,402
21948,537,6627
42974,922,3537
17949,964,18122
51988,1454,1347
13552,383,7972
20309,180,6712
21882,915,4512
43226,180,3947
30553,3876,11652
30931,4051,7047
11989,1426,8612
37612,922,3097
13236,1055,6697
24120,810,1987
11579,1692,4947
12253,4345,302
30129,1013,152
16094,873,1057
37004,26,4932
52369,1216,40012
3832,894,7607
9596,1426,24127
4970,2287,107
16475,3785,592
57576,4513,1367
47430,2770,717
52159,12,2377
30732,2756,12052
24878,180,43502
31236,2168,11592
14322,1825,2632
32197,1545,6407
46460,1790,30697
44530,964,7822
50343,229,417
49966,887,6372
37773,558,10342
30947,383,8322
40902,341,4932
41087,1482,1347
8885,110,9077
47815,782,11592
49608,2315,622
42406,607,3562
47422,19,11022
40997,3148,422
1381,271,6562
7861,3001,21817
30241,96,2342
6377,3099,3177
14082,404,25982
57673,2875,6902
39935,320,3522
15598,2756,4317
3417,19,13472
26366,852,1037
8861,3274,7792
10391,1426,22882
36864,75,44862
45210,684,3952
26673,971,30347
20964,306,2707
43862,278,4012
27968,1139,1202
38413,1272,9247
12855,467,7392
33696,467,8112
4434,327,4877
4193,19,5377
31402,782,38322
1513,936,6387
21322,3106,3762
35622,404,5692
16849,2777,9152
25209,194,1347
47893,278,2247
3428,614,1622
35120,866,5172
57986,922,15947
3093,1783,877
59707,4184,10987
50658,12,8102
48210,75,15287
44181,1041,10877
39349,26,7547
3175,313,14087
422,1902,3037
41957,922,25122
44150,460,33512
48187,1846,1442
26981,1748,7742
25377,12,2352
56525,4184,16502
2641,922,4482
32513,320,3177
27119,264,10527
18380,110,2787
24015,607,2352
57946,3897,15972
56781,1615,6562
29272,2525,4397
13682,1083,3072
20982,1853,2127
21903,82,10432
21361,1293,37347
37355,1300,347
4924,1496,18907
15416,1174,12817
805,1349,277
7620,2028,592
2822,1804,1907
52077,1174,5232
25991,348,4337
16885,2126,8042
48831,152,7667
5692,845,13367
27508,1545,4497
21104,341,3517
57343,2189,19117
15042,887,5132
15369,2805,1957
59958,61,6222
47635,2672,8357
44082,2854,3177
50206,285,352
4013,2287,9152
39255,2700,7872
836,558,5042
1036,481,932
59720,3190,25532
9137,2756,2392
55801,1545,727
49964,467,2547
11364,264,6882
46121,3183,4497
30063,3148,342
27721,383,5947
18300,614,2392
34323,362,3472
37441,75,19187
40725,2896,4082
46325,817,7037
46412,1468,29457
28442,306,3787
6359,19,6107
2021,1804,8672
35829,3274,28432
52999,383,40272
23772,19,2242
22619,1622,1547
42589,1685,11527
47125,3141,2017
16127,831,1842
41388,1391,2822
32648,4436,677
59509,82,34177
47747,621,27642
28542,82,8792
15149,1909,2947
40603,2791,3897
42801,2091,9997
24465,3617,1532
590,3519,3307
38831,1069,672
56690,4513,34852
31012,208,3962
31777,1265,21502
53298,481,3787
36144,2350,8042
10654,1426,23952
38873,3190,15617
37006,3519,3957
42803,2294,20742
7433,747,8507
14572,75,4837
8553,663,6597
21792,698,9692
5920,2140,2117
30267,1188,1107
2957,3085,1962
44646,677,19717
48320,4275,20847
10364,229,11557
17305,82,8507
11798,747,3247
13960,1587,4022
5449,453,2342
53805,607,4162
10726,2091,122
755,922,2972
53480,341,5682
17983,82,6057
13761,1006,37937
22225,306,9207
40400,1538,2347
19220,1055,177
21982,2574,28057
50666,3603,2017
5114,306,9237
8552,992,2252
1023,3232,6057
13351,3155,18242
22492,1426,13812
13121,1125,2212
31325,3848,567
36779,152,9987
36330,2602,3802
1355,1426,2727
59684,2315,15397
46433,1615,4497
53271,2665,3252
40132,264,9787
46503,4093,10817
31598,264,1702
8268,2448,3177
13303,3176,342
34842,908,13912
1880,278,7582
15767,3211,5482
20846,1440,11932
5543,1790,3797
30080,1790,3082
33177,383,5462
7846,1748,4102
57683,761,5767
46029,1349,2377
38974,1559,3007
12752,341,3402
10427,369,10867
7954,607,552
49832,334,15122
19798,1069,1967
26078,3015,1192
25040,390,31882
43871,82,33382
44988,572,8357
44540,1181,3787
43396,537,11587
53677,3323,3957
55524,1300,18297
53536,1755,3037
9345,523,2497
60000,2308,37282
55618,3631,417
51122,1426,10317
22626,2301,3397
2814,383,1612
16983,908,4692
1453,75,1907
3285,1223,4237
58027,530,12252
40809,747,28472
34215,1811,19387
18259,698,16527
33537,313,11952
32809,2189,8842
39383,922,8617
50458,110,1262
20943,824,5682
3843,425,3812
31779,922,37552
4087,404,12217
43322,3680,15947
19200,698,9427
53540,747,11037
31393,47,1197
54840,3001,8502
36589,1559,5247
47154,1195,6672
6207,2196,8397
11155,383,26607
46147,306,11042
31350,1545,882
55286,1426,15632
56929,12,10907
42812,446,12252
4539,2077,30032
55645,1111,39027
58526,348,1217
49783,4177,592
35818,1349,532
43415,201,12732
36855,3911,1547
55149,257,21177
2963,635,24197
10238,1328,887
59698,82,11387
4229,936,4197
31123,1440,25722
14784,313,13582
55153,3281,297
23871,1349,2012
9310,208,5507
44830,614,21642
31655,2203,5442
20610,75,1232
54815,75,9342
8189,607,1892
24998,82,9837
33521,1734,14752
22491,3225,6952
10040,3764,422
50178,1062,3797
57657,2651,1727
50052,1923,12007
37062,1895,19032
22216,614,6432
46571,2602,1217
50492,1055,6952
22814,1762,13962
16423,782,43467
48794,1615,21977
58326,2175,3527
26928,705,5807
19002,768,10552
12987,768,17602
54185,439,19987
56642,75,9957
42407,75,26887
14131,75,13042
7313,3533,1547
36332,89,4657
14520,1216,22782
32491,2560,11667
11751,2525,20172
30271,915,7667
22292,404,2067
10424,201,13592
33988,4590,1107
37602,1566,2827
37713,1244,1472
36644,1167,6582
33331,530,20697
28315,4345,15957
57403,1006,41862
37710,873,6922
16151,201,16532
47944,544,3267
15187,334,4792
37348,607,2517
35519,3463,4132
38235,390,87
37315,2238,27327
10655,803,6427
31381,1111,5247
31567,1832,6287
1552,341,6637
20039,2693,2442
930,1244,5767
46865,1041,6537
56834,1097,5227
14952,2861,2857
39382,383,2307
4595,873,13032
602,3631,2312
39796,544,177
32215,1825,5432
17907,649,2587
14542,3862,4692
7182,1741,12522
55992,82,15092
49365,3064,10237
39068,2133,87
20558,1426,17697
44640,922,15367
4148,2392,2707
41429,2525,642
2777,180,7472
40300,2357,2407
7303,390,762
39363,2630,13857
747,1132,1457
6856,2651,4282
45406,579,6527
2029,1328,477
11201,747,4517
35601,3323,3617
38373,82,5772
16271,684,3462
53157,845,2312
33827,1797,212
23400,817,13312
38271,3078,3822
41345,481,5022
52756,327,20372
21499,201,19207
55134,1041,10927
9414,257,3792
18765,1440,40837
17597,1853,13127
2791,796,6177
40802,1510,2372
24950,544,14327
5243,68,37592
32347,404,9797
29325,1370,2182
10429,1608,2342
59761,2763,87
35949,782,6482
55042,1559,4327
21572,4597,102
27872,3309,6407
23908,1405,1847
47660,271,6917
55662,1741,21432
6689,1174,9047
48984,2091,3242
23679,1944,17697
41538,3120,13332
43176,2231,3172
33934,2021,1912
12949,2245,652
5487,698,9342
41547,607,21552
31142,551,572
46201,558,11647
48714,341,9647
59917,383,12132
18602,152,1212
26322,1706,5287
12944,2203,3367
34445,1426,37012
41626,4303,6592
55983,3190,33102
12413,362,1402
10511,82,5102
31289,180,38437
56149,3995,3527
18609,873,7077
3097,635,16187
50818,313,7407
52050,4597,5292
13398,3092,42587
32571,2105,792
39564,2882,1667
53509,1055,2082
9675,166,8142
41322,831,8862
88,404,4637
45590,747,7482
19262,3092,38192
7059,4380,527
45352,677,22187
9773,173,432
42176,446,25952
1652,2749,2202
49817,1272,5227
6473,75,1837
31743,3904,8287
51581,257,5442
15051,404,20122
42626,2553,16832
25259,922,1007
13284,110,11737
37022,3309,1657
1427,663,1707
45362,1888,4622
47332,1300,23242
6985,481,27327
42818,82,22912
58630,96,1147
44456,747,1672
35231,635,1107
36137,1125,2847
3474,635,32097
15298,1524,2112
33895,404,16322
41144,383,1677
40406,4023,5327
38325,1006,1207
57866,481,6737
43800,691,18217
46308,2112,13207
3340,75,12517
57413,306,592
19727,537,7292
28989,4240,2817
23572,208,4162
13747,2945,1967
48762,2385,22467
51334,1216,417
14970,3183,18442
58529,201,1372
25400,2035,4492
59724,2077,20372
44149,1118,22637
44049,530,567
16305,82,43662
35543,873,21037
7294,3540,3177
27117,4016,362
44898,2875,9822
17806,306,6207
34485,2826,402
59178,201,28862
17559,3134,9977
25630,1251,4327
24040,3484,5172
41955,257,41142
21446,292,11032
19656,299,20742
36215,1832,3177
24892,320,6167
57346,404,1957
30158,3925,1272
33180,1559,2112
54538,96,1387
34495,481,13332
46862,1034,3472
39366,82,40977
29792,866,8942
25903,3127,6927
35024,488,1917
16825,1153,13037
18451,712,9657
52195,12,26882
43830,2791,7782
57426,12,2037
32505,4212,20737
56634,411,11032
882,1475,30622
44037,2728,15302
8595,684,4937
8254,1090,592
7922,54,6592
15593,3554,3962
39259,89,26792
59329,530,1172
54565,1153,3797
20580,3848,2407
45100,2875,39667
22078,194,2192
37981,852,1512
47170,936,3142
37904,257,3747
35779,3442,5102
42578,873,4407
17261,1566,24607
21404,3246,417
1178,614,1532
55856,1286,7312
17725,152,237
50469,684,942
8572,684,14737
23633,285,602
50162,75,30327
1984,2441,12557
26952,208,33572
7575,1349,4327
11533,1440,6317
14003,2140,822
8765,614,32977
21131,761,9022
11336,180,10627
45759,320,20352
32609,957,14102
55830,82,43042
24962,838,5132
32017,89,6032
24505,1111,35697
48605,264,22352
4466,929,5057
40939,1174,12507
10153,320,9297
41726,1111,597
22994,320,27247
46630,635,20547
19730,873,22737
42169,2161,3102
23415,2126,37
15768,2343,16597
3763,75,16052
1942,1300,22347
29741,3561,20967
46813,1426,33787
1256,1132,11797
53404,1727,27767
6756,1251,15327
6741,2448,7867
12928,544,12847
59993,2098,6672
27237,2189,2587
45257,1328,17062
17110,292,10182
6445,2553,6737
57309,3232,3367
18504,40,5062
12481,446,402
50394,1727,17167
22961,1125,26317
50663,859,882
21548,2357,122
45199,719,5077
36858,75,2832
29761,2385,3627
56301,1811,3527
915,1615,5262
19853,2665,6422
47737,747,13022
56748,2945,6897
19394,712,19432
34200,2637,1907
36280,2630,6057
2654,1664,2322
53890,173,19907
53378,12,1632
43202,299,3652
22697,1104,2012
45633,859,5172
